type,NP_mean,NP_sd,CP_mean,CP_sd,NP_L,CP_L,Sample,Amp 28,Amp 44,"d15N (permil, vs AIR)","d13C (permil, vs VPDB)",NP,CP,MS_notes,tray,site,species,my_rep,UID,cycle,max_length,details
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-Tanyp-2,3362,4160,16.18082130254812,-25.597200297468135,9.63,38.92,NA,Terrg 21-49.xlsx,SFC,Tanyp,2,SFC-in-Tanyp-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-Tanyp-3,3874,4378,17.767986266454777,-27.442391756897955,11.55,42.69,NA,Terrg 21-49.xlsx,SFC,Tanyp,3,SFC-in-Tanyp-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-chiro-1,2033,2721,13.91804623472974,-25.203154468270288,8.6,36.81,NA,Terrg 21-50.xlsx,SFC,chiro,1,SFC-in-chiro-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-cordu-1,3418,4131,14.193017238133457,-23.75932250519518,10.38,40.02,NA,Terrg 21-50.xlsx,SFC,cordu,1,SFC-in-cordu-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-hydro-1,3897,4419,13.424715905093663,-24.281299811084914,12.11,43.46,NA,Terrg 21-50.xlsx,SFC,hydro,1,SFC-in-hydro-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-hydro-2,3821,4662,12.471415698440339,-26.06701164702347,10.1,38.89,NA,Terrg 21-50.xlsx,SFC,hydro,2,SFC-in-hydro-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-hydro-3,4074,4429,12.989008175435568,-25.146174489459714,9.87,34.53,NA,Terrg 21-50.xlsx,SFC,hydro,3,SFC-in-hydro-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-libel-1,4462,5060,13.157832284142996,-25.200101969405434,11.93,42.64,NA,Terrg 21-50.xlsx,SFC,libel,1,SFC-in-libel-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-coena-1,4511,4850,14.242552455658391,-23.176295222008402,12.89,43.79,NA,Terrg 21-50.xlsx,SFC,coena,1,SFC-in-coena-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-coena-2,4699,5033,14.106077876763164,-23.293307678494404,12.93,44.13,NA,Terrg 21-50.xlsx,SFC,coena,2,SFC-in-coena-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-coena-3,4805,5081,14.295120441603219,-23.16103272768414,12.67,43.27,NA,Terrg 21-50.xlsx,SFC,coena,3,SFC-in-coena-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-hyale-1,3016,3953,12.201499309069778,-25.014917038271065,7.47,32.17,NA,Terrg 21-50.xlsx,SFC,hyale,1,SFC-in-hyale-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-hyale-2,2991,4358,11.99426013371036,-21.31732341331339,8.49,41.85,NA,Terrg 21-50.xlsx,SFC,hyale,2,SFC-in-hyale-2,2020-05-20,NA,duplicate
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-velii-1,4218,6182,13.720916287436635,-24.343367288003574,11.34,46.13,NA,Terrg 21-50.xlsx,SFC,velii,1,SFC-in-velii-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-velii-2,3603,4286,13.387311761248304,-24.954884560595637,9.95,40.5,NA,Terrg 21-50.xlsx,SFC,velii,2,SFC-in-velii-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-velii-3,3447,4081,13.805833803193664,-23.749147508979007,10.58,42.91,NA,Terrg 21-50.xlsx,SFC,velii,3,SFC-in-velii-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-erpob-1,1803,2193,15.798362655063974,-22.354155527741533,11.92,42.04,NA,Terrg 21-50.xlsx,SFC,erpob,1,SFC-in-erpob-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,SFC-in-caeni-2,2170,2302,11.362433379565791,-25.2682744440538,9.4,34.77,NA,Terrg 21-50.xlsx,SFC,caeni,2,SFC-in-caeni-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-elmid-1,3335,4153,10.18571923264695,-28.39199828241926,10.36,37.53,NA,Terrg 21-50.xlsx,WMC,elmid,1,WMC-in-elmid-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-staph-1,2042,2191,12.83534790882761,-27.614628571503555,10.93,41.74,NA,Terrg 21-50.xlsx,WMC,staph,1,WMC-in-staph-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-coena-1,3758,3713,11.098582527035022,-24.30266730313888,12.78,44.3,NA,Terrg 21-50.xlsx,WMC,coena,1,WMC-in-coena-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-coena-2,4819,4735,10.848884593797088,-24.520412222165003,13.55,46.42,NA,Terrg 21-50.xlsx,WMC,coena,2,WMC-in-coena-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-hyale-1,2637,2864,10.033069888845622,-23.866159965465005,8.38,33.72,NA,Terrg 21-50.xlsx,WMC,hyale,1,WMC-in-hyale-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-hyale-2,2555,2901,9.6610502960053,-23.794934991951788,7.16,30.11,NA,Terrg 21-50.xlsx,WMC,hyale,2,WMC-in-hyale-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-hyale-3,2542,2799,9.890529773110607,-23.450002620223486,7.93,32.41,NA,Terrg 21-50.xlsx,WMC,hyale,3,WMC-in-hyale-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-velii-1,4513,4990,10.613339579851994,-26.826066364750062,12.68,51.23,NA,Terrg 21-50.xlsx,WMC,velii,1,WMC-in-velii-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-velii-2,3896,4263,10.438449934304776,-25.9927341746454,12.73,51.5,NA,Terrg 21-50.xlsx,WMC,velii,2,WMC-in-velii-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-velii-3,4290,5330,11.260330176096032,-25.607101818052403,13.18,49.74,NA,Terrg 21-50.xlsx,WMC,velii,3,WMC-in-velii-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-palae-1,4198,4578,12.785812691302676,-25.956104188267172,13.13,43.22,NA,Terrg 21-50.xlsx,WMC,palae,1,WMC-in-palae-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-palae-2,4366,3837,13.545015719082787,-26.403804021778832,14.14,44.79,NA,Terrg 21-50.xlsx,WMC,palae,2,WMC-in-palae-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,WMC-in-palae-3,5019,5271,13.690588603237696,-25.483984363836694,14.61,45.87,NA,Terrg 21-50.xlsx,WMC,palae,3,WMC-in-palae-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-hyale-1,2982,3238,6.004542504419858,-27.83237349052968,8.45,33.78,NA,Terrg 21-50.xlsx,GC,hyale,1,GC-in-hyale-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-hyale-2,2806,2940,4.971379396042661,-27.812023498097332,9.2,35.94,NA,Terrg 21-50.xlsx,GC,hyale,2,GC-in-hyale-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-hyale-3,2021,2432,11.265384790129186,-26.16672660994198,6.62,29.68,NA,Terrg 21-50.xlsx,GC,hyale,3,GC-in-hyale-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-erpob-1,4917,5550,6.750603535713764,-27.716378533665296,14.33,47.95,NA,Terrg 21-50.xlsx,GC,erpob,1,GC-in-erpob-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-erpob-2,4801,5468,7.902044612466824,-27.563753590422685,13.87,47.24,NA,Terrg 21-50.xlsx,GC,erpob,2,GC-in-erpob-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-erpob-3,4145,3964,11.498907958461018,-27.815075996962182,13.45,46.57,NA,Terrg 21-50.xlsx,GC,erpob,3,GC-in-erpob-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-tanyp-1,3717,4540,5.357551908175821,-32.866961618292635,12.29,44.97,NA,Terrg 21-50.xlsx,GC,tanyp,1,GC-in-tanyp-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-coena-1,3982,4534,6.435195620044795,-30.048487666412406,13.55,46.21,NA,Terrg 21-50.xlsx,GC,coena,1,GC-in-coena-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-scirt-1,4015,5134,5.435078056775303,-27.816711012288742,12,40.6,NA,Terrg 21-51.xlsx,GC,scirt,1,GC-in-scirt-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-scirt-2,3805,4921,5.26957719593464,-27.556841380670804,11.1,38.88,NA,Terrg 21-51.xlsx,GC,scirt,2,GC-in-scirt-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-cyren-1,3609,4761,9.235542946567627,-30.656933221383646,11.65,41.65,NA,Terrg 21-51.xlsx,GC,cyren,1,GC-in-cyren-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-cyren-2,5680,6920,9.434345809894523,-28.82765483411226,16.63,65.26,NA,Terrg 21-51.xlsx,GC,cyren,2,GC-in-cyren-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-baeti-1,2869,3564,6.930640713884232,-31.665838850017998,11.78,40.07,NA,Terrg 21-51.xlsx,GC,baeti,1,GC-in-baeti-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,GC-in-hydro-1,1431,1493,7.075958542915059,-27.278628010350424,11.36,40.66,NA,Terrg 21-51.xlsx,GC,hydro,1,GC-in-hydro-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-palae-1,4837,5277,8.124467045436095,-26.485770859767058,14.25,42.13,NA,Terrg 21-51.xlsx,PDC,palae,1,PDC-in-palae-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-palae-2,5181,4706,7.320173227814087,-27.554803187481646,15.01,44.62,NA,Terrg 21-51.xlsx,PDC,palae,2,PDC-in-palae-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-palae-3,4926,5503,7.064857875419649,-28.014415751637294,14.43,43.97,NA,Terrg 21-51.xlsx,PDC,palae,3,PDC-in-palae-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-thiar-2,3627,4645,5.906351849535,-26.059788483232552,11.08,40.59,NA,Terrg 21-51.xlsx,PDC,thiar,2,PDC-in-thiar-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-physi-1,3005,4217,4.199876510013274,-25.091646718381405,8.24,33.3,NA,Terrg 21-51.xlsx,PDC,physi,1,PDC-in-physi-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-physi-2,3070,4149,5.55314879286285,-24.9530495815185,8.76,34.05,NA,Terrg 21-51.xlsx,PDC,physi,2,PDC-in-physi-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-velii-1,4171,4980,6.968988474322923,-25.84475910177614,13.91,46.45,NA,Terrg 21-51.xlsx,PDC,velii,1,PDC-in-velii-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-velii-2,4870,5677,6.558263776992738,-25.380051054647588,14.71,47.64,NA,Terrg 21-51.xlsx,PDC,velii,2,PDC-in-velii-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-velii-3,4065,4050,6.337259578675021,-25.251644883730485,13.77,46.57,NA,Terrg 21-51.xlsx,PDC,velii,3,PDC-in-velii-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-libel-1,3737,3884,6.146529928072061,-27.720915932398213,12.4,44.44,NA,Terrg 21-51.xlsx,PDC,libel,1,PDC-in-libel-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-libel-2,4350,4536,4.8336237088421585,-27.688304841371647,12.4,44.52,NA,Terrg 21-51.xlsx,PDC,libel,2,PDC-in-libel-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-libel-3,3976,4025,5.698466621893678,-26.328829984201718,13.12,45.5,NA,Terrg 21-51.xlsx,PDC,libel,3,PDC-in-libel-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-cordu-1,4485,4512,4.955731051291673,-26.15965994950141,12.66,43.36,NA,Terrg 21-51.xlsx,PDC,cordu,1,PDC-in-cordu-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-baeti-1,4917,6051,5.458288543356617,-27.984861950394475,11.87,41.69,NA,Terrg 21-51.xlsx,PDC,baeti,1,PDC-in-baeti-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-coena-1,4980,5778,6.920549197979313,-27.305124521809503,16.48,53.9,NA,Terrg 21-51.xlsx,PDC,coena,1,PDC-in-coena-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-coena-2,4430,5147,5.575350127853672,-26.841435571275532,13.82,45.69,NA,Terrg 21-51.xlsx,PDC,coena,2,PDC-in-coena-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-coena-3,3841,4563,6.824679796882586,-27.775947148505537,12.22,41.68,NA,Terrg 21-51.xlsx,PDC,coena,3,PDC-in-coena-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-scirt-1,2912,3708,5.408840115422516,-25.237377531406366,11.02,41.12,NA,Terrg 21-51.xlsx,PDC,scirt,1,PDC-in-scirt-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-halip-1,4041,5705,6.230289510082885,-14.08438440032112,12.03,50.49,NA,Terrg 21-51.xlsx,PDC,halip,1,PDC-in-halip-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-dysti-1,4145,5425,6.2656098157501,-20.81551740752306,12.33,47.23,NA,Terrg 21-51.xlsx,PDC,dysti,1,PDC-in-dysti-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-dysti-2,4341,5781,4.905273471767081,-25.584889470158203,12.12,47.65,NA,Terrg 21-51.xlsx,PDC,dysti,2,PDC-in-dysti-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-tanyp-1,2399,2882,6.833762161197013,-26.919906009058202,12.79,45.15,NA,Terrg 21-51.xlsx,PDC,tanyp,1,PDC-in-tanyp-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,PDC-in-cramb-1,1113,1773,2.7800002221912354,-18.409430347719308,5.44,26.37,NA,Terrg 21-51.xlsx,PDC,cramb,1,PDC-in-cramb-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-strat-1,2100,3217,15.042201198257755,-16.849193461417087,5.75,26.71,NA,Terrg 21-51.xlsx,TRC,strat,1,TRC-in-strat-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-strat-2,1630,2765,15.154217024802351,-17.13454050789953,4.35,22.64,NA,Terrg 21-51.xlsx,TRC,strat,2,TRC-in-strat-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-strat-3,1994,3069,14.171303375663285,-17.878481021943045,5.18,24.19,NA,Terrg 21-51.xlsx,TRC,strat,3,TRC-in-strat-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-hirvd-1,3794,4729,19.170640354959932,-16.241811891047313,12.26,44.81,NA,Terrg 21-51.xlsx,TRC,hirvd,1,TRC-in-hirvd-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-hirvd-2,4687,5526,19.191832538360263,-16.058374504022886,13.78,47.15,NA,Terrg 21-51.xlsx,TRC,hirvd,2,TRC-in-hirvd-2,2020-05-20,NA,duplicate
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-coena-1,4407,4867,15.595216269847292,-17.79185781140373,15.03,48.18,NA,Terrg 21-51.xlsx,TRC,coena,1,TRC-in-coena-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-coena-2,4483,5035,14.711199476576427,-17.618611390325107,13.47,43.9,NA,Terrg 21-51.xlsx,TRC,coena,2,TRC-in-coena-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-coena-3,4810,5534,15.018990711676443,-17.817335226268234,14.25,47.6,NA,Terrg 21-51.xlsx,TRC,coena,3,TRC-in-coena-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-gerri-1,4197,4704,15.983739632186655,-14.871126971337002,14.32,47.02,NA,Terrg 21-51.xlsx,TRC,gerri,1,TRC-in-gerri-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-physi-2,3557,4124,14.962977824303266,-15.782032687581069,9.95,36.09,NA,Terrg 21-52.xlsx,TRC,physi,2,TRC-in-physi-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-physi-3,2481,3284,13.061024062546535,-17.102192708690602,7.68,31.62,NA,Terrg 21-52.xlsx,TRC,physi,3,TRC-in-physi-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-hydro-1,4195,5221,10.384162879554172,-18.965828744634784,11.6,46.51,NA,Terrg 21-52.xlsx,TRC,hydro,1,TRC-in-hydro-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-hydro-2,4631,5279,17.065721399635375,-20.949110619665696,11.86,42.86,NA,Terrg 21-52.xlsx,TRC,hydro,2,TRC-in-hydro-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-nauco-1,4643,5490,6.545949558746424,-21.48751689555599,12.49,46.55,NA,Terrg 21-52.xlsx,TRC,nauco,1,TRC-in-nauco-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-hyale-3,2885,3854,12.72402005383208,-17.417530471029366,7.77,31.79,NA,Terrg 21-52.xlsx,TRC,hyale,3,TRC-in-hyale-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-palae-1,4298,4515,13.99232555968259,-21.804882553472495,11.79,38.7,NA,Terrg 21-52.xlsx,EMC,palae,1,EMC-in-palae-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-palae-2,3930,4126,13.860147340695782,-21.926556288136965,11.96,39.04,NA,Terrg 21-52.xlsx,EMC,palae,2,EMC-in-palae-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-palae-3,4074,4272,14.003424494101328,-21.307034189137028,11.76,38.51,NA,Terrg 21-52.xlsx,EMC,palae,3,EMC-in-palae-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-hyale-1,2819,3940,12.831982415905273,-22.95469934605177,7.54,32.12,NA,Terrg 21-52.xlsx,EMC,hyale,1,EMC-in-hyale-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-hyale-2,3110,3961,12.575697930236197,-21.803868605683626,8.31,32.26,NA,Terrg 21-52.xlsx,EMC,hyale,2,EMC-in-hyale-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-hyale-3,2450,3092,13.125599680982837,-22.826941924654072,7.58,29,NA,Terrg 21-52.xlsx,EMC,hyale,3,EMC-in-hyale-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-physi-1,2549,3424,12.910683950874517,-17.994466762896742,7.17,30.11,NA,Terrg 21-52.xlsx,EMC,physi,1,EMC-in-physi-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-chiro-1,3027,3795,12.495987401228886,-24.9785391326375,8.85,33.74,NA,Terrg 21-52.xlsx,EMC,chiro,1,EMC-in-chiro-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-caeni-1,1082,1297,12.321431432643255,-20.681428403403856,8.52,31.87,NA,Terrg 21-52.xlsx,EMC,caeni,1,EMC-in-caeni-1,2020-05-20,NA,NA
